NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190003000900,2019,4125506,Săo José dos Pinhais,41,PR,25,F,1,3,1,4125506,Săo José dos Pinhais,41,PR,1,7,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125506,Săo José dos Pinhais,41,PR,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,B,B,B,4,C,A,C,C,B,A,B,A,B,A,B,A,B,C,B,A,B,B,B,B
190003002873,2019,5218003,Porangatu,52,GO,17,F,1,1,1,1721000,Palmas,17,TO,2,0,2,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218003,Porangatu,52,GO,1,1,1,1,523,524,525,526,368.9,401.7,391.4,458.3,EEDEECADBDDBADBBEADCDAEEDDBCDEDAECEBDCDBCDCDD,BADDCCEAEBEEDDDBBEDBCBAEECDEBDDACEEAECBACDCCE,CCAEA99999ACCCEABACEBDBBDDCECDCAABACADAADBBCDECBAD,DCDEEBDDCDECECDDEBEDEDADCECBBDCCDEECDECDCEDDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,80,40,440,F,G,B,D,4,G,A,C,D,C,B,B,A,B,A,B,A,B,C,B,B,E,A,B,B
190003006578,2019,5300108,Brasília,53,DF,17,F,1,1,1,5300108,Brasília,53,DF,2,0,2,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,1,1,1,1,523,524,525,526,510.7,564.1,531.7,494,CBDADCBDBCBEBADAECDCBDADEBABCBEBECDCDACEBBADE,CACBADEACBECBCDAECDCEDBADAEDACBCBDAECCBECABAC,99999BCBEDBBCDCEDBADEABAEEDBBCEDDEBAADCEECACCDADBD,DCACABADBBEDBDABCBCCCDEBAECEADAECBEDBECCBADEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,160,160,160,160,80,720,G,F,D,B,4,E,A,B,C,B,A,B,B,B,B,A,A,A,C,B,A,D,A,A,B
190003007196,2019,4109401,Guarapuava,41,PR,20,F,1,2,1,4109401,Guarapuava,41,PR,2,0,2,1,0,41099591,4109401,Guarapuava,41,PR,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109401,Guarapuava,41,PR,1,1,1,1,523,524,525,526,379.6,431.6,346.3,412.6,DBCABCADBDEBDDCADACDBCBDDCEDBEEECDCCDDDBDACED,DDCEBABBCCDEEBBBACBEDACEEDDBACDACDCEBBDCBCDAE,BDECD99999EDDCCADCDCEBCADCEACDCCCABCBDCADBCCCCDADB,CDBCCBDBCDECDCDEBACAEEDBADECBAACBCADEABAEBCDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,0,40,0,0,0,40,C,C,F,F,5,D,A,B,D,A,A,B,A,B,A,B,A,A,C,B,A,E,A,B,B
190003007685,2019,4100400,Almirante Tamandaré,41,PR,19,F,1,1,1,4100400,Almirante Tamandaré,41,PR,1,1,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106902,Curitiba,41,PR,1,1,1,1,523,524,525,526,484.6,372.4,352.5,416.1,DABBBEEBCCCCBDBCDDDEEACEEEDDBBECBDEEECCDECDCE,CAEADEDEBAAEDAEEAAEBBDCBACBDDBACAEACBDDEBABEE,BCCEB99999BBDECDECEAEBBCBCEECCDCBDBEDBEABADBBDABBC,BCACABBBCAEDEEDABBCADADBBACBACBABBACBBBDDDBDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,100,80,80,460,B,B,B,B,4,B,A,B,D,B,A,B,B,B,A,B,A,A,B,A,B,E,B,A,B
190003008369,2019,5107958,Tangará da Serra,51,MT,20,M,1,3,1,5101704,Barra do Bugres,51,MT,1,1,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5107958,Tangará da Serra,51,MT,1,1,1,1,523,524,525,526,366,497.9,365.8,399,CBAECACBADCBEACDCBBCDECBCAECBCDCCBBCDEADEBADD,CEDDAAADDACCBCAADBECEDCBDEBCBCDEABCDBCBADBCAC,99999DBACDCADDCDACEAEEBCECAEDBEACACBDEBDCDCBCBACDE,CDCABBDCDEBEEAEABBCCBBEBAECDECDEBCDEBBDBBECDB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,100,120,140,160,640,F,E,A,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190003011334,2019,5107909,Sinop,51,MT,21,F,1,1,1,5107909,Sinop,51,MT,1,4,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5107909,Sinop,51,MT,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,F,F,D,3,D,A,C,D,B,B,B,A,B,A,B,A,A,A,A,A,D,A,C,B
190003020760,2019,1502103,Cametá,15,PA,24,M,1,3,1,1502103,Cametá,15,PA,1,2,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502103,Cametá,15,PA,1,1,1,1,523,524,525,526,462.7,475.1,464.8,435.4,BACECEDDDCAEADDAEBEADDCDDADACBEAECCEEBABCABDD,CDACCDADBEEABABCDABBDBBDCCDDAEABCCABDBAACACBD,99999DCDEACACAAEEEAEBDCCDACEBDCDCEEACEDCDAACCAEBDA,ABBCACDCBDECEDAEDBCACDCCBBDBECAAEBABEDBECEAEC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,120,120,140,580,H,G,F,D,4,F,A,B,E,A,A,B,A,B,A,A,A,A,B,B,A,B,A,B,A
190003027687,2019,1504422,Marituba,15,PA,37,M,1,3,1,1502103,Cametá,15,PA,1,9,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504422,Marituba,15,PA,1,1,1,1,523,524,525,526,340.8,487,438.8,461,EDAAACEAAAEEAAAEACEEBEECAA*DAABAAEBADDADEACAE,DAACEDBACCDAACBCDEDDADBAACABDDEAEEABCBAAADBBB,99999BCDACCEDBEEEAABDDDEEDAABAAECADABAEAAEBBECEACE,DAAAADAEAAEEAAAACAAADAAAAEABDEAAACACAEDEEDAEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,80,80,40,400,B,B,A,A,1,A,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,B,A,B,B
190003034796,2019,1501402,Belém,15,PA,25,F,1,3,1,1501402,Belém,15,PA,1,2,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,523,524,525,526,422.5,407.3,427.6,387.1,DCEBCDDCDDECCEBBCABEEAEDECCBBDDCEDEEABCADBCDC,BCBCACDEBADCECABDABEDBCACBCECDBEABCDBCEBACBCB,DBDBC99999DEAABECABEBDCBEADCABADDBCBCEBCCBACACBACD,CBCDEBEBDBDACADBBDECDBACDCBEEBDEECCCBCBECDACC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,100,100,120,0,400,E,E,D,B,4,D,A,C,E,A,A,B,A,B,A,A,A,A,E,A,A,E,B,B,B
190003035161,2019,1600303,Macapá,16,AP,24,F,1,3,1,1506807,Santarém,15,PA,1,3,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600303,Macapá,16,AP,1,1,1,1,523,524,525,526,426.5,382.6,404.5,496.9,CDCEBCBDBECBAACADDCECCEDEAADABEBEDEBCBDCEACDD,CCEBDAEADBACDAECAEDAEBDADACDEDABDCADBDAEBBCDA,99999EBDBDCDBCDAEDECBEDDCDEEBDCEADEDBDEAEBACECDBAA,DEDBAECDBAACDACDDBEBEABCDCCBCDEADCABDBEBAEBDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,8,0,0,0,0,0,0,G,E,D,B,3,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B
190003036543,2019,1506807,Santarém,15,PA,28,M,1,3,1,1506807,Santarém,15,PA,1,7,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506807,Santarém,15,PA,1,1,1,1,523,524,525,526,388,453,363.3,402.3,EBBCBDBDCDBECCCCDDDEDDDBDCACCBDCCBDAEDCBDDDED,EBCDCDBEBECDEDCDDEBAEDCCCDBBDBBECACBCEECADDBE,99999ECDEEEBCEADBDCEDAEDBDCAEBCDEBCCAEDAAAEEBCDBEA,CDDCCDBEDCCBAEBDEBDBDECDDDCECCEDDCCDBBDDDBDCA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,40,120,40,80,0,280,E,F,C,D,5,E,A,B,D,B,A,B,A,B,A,A,A,A,B,A,A,C,A,B,A
190003039659,2019,1303403,Parintins,13,AM,23,F,1,3,1,1302603,Manaus,13,AM,2,0,2,1,0,13078054,1303403,Parintins,13,AM,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303403,Parintins,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,A,A,6,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003043093,2019,1303403,Parintins,13,AM,24,M,1,3,1,1303403,Parintins,13,AM,2,0,2,1,0,13078054,1303403,Parintins,13,AM,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303403,Parintins,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,A,A,5,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003043721,2019,1501402,Belém,15,PA,25,F,1,3,1,1501402,Belém,15,PA,2,0,2,1,0,15039234,1501402,Belém,15,PA,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,523,524,525,526,413.8,328.2,453.5,404.9,ECCCBDBDADDDBEDAAAEDDECDDBDBCBDEEAEEDEBBEBDEE,DCCADCEAECECCDDBBBEBCBCACBBDBDCADECEABDAEDDBB,CBCEC99999EDBCDEDEDABEEAEEDEBCCAECEEBAECEABCCACADC,BCCACCDACDECBAEBBAEEDCECDBEBDDAEBBDEEEACAEDDB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,60,40,40,40,20,200,H,B,F,B,10,D,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,D,A,A,B
190003043850,2019,1500602,Altamira,15,PA,18,M,1,1,1,1500859,Anapu,15,PA,3,0,1,,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500602,Altamira,15,PA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,B,3,N,D,C,D,B,A,B,A,B,A,B,A,A,D,B,B,C,B,A,B
190003044697,2019,1501402,Belém,15,PA,36,M,1,3,1,1501402,Belém,15,PA,1,3,1,1,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,523,524,525,526,342.1,388.6,426.1,375.8,EDDDACDCCDDECCBDCDABECBEEBDBBAAADCEABCBBECDCD,EAAEEADABEEDBEDDEADDBEDEDABDEECBEEAEBBCEEDCDD,BCBAD99999ECDDAEEDDBBADCCCECBEBCEBEBCDECBBBCCCEBDA,ACBEDCDCBCDACDDABDBDCDAADCBDEDDAEEBDCADABECCB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,6,0,0,0,0,0,0,F,D,D,B,2,A,A,A,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A
190003049871,2019,1303403,Parintins,13,AM,24,M,1,3,1,1302603,Manaus,13,AM,2,0,2,1,0,13078054,1303403,Parintins,13,AM,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300508,Barreirinha,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,A,A,5,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003057025,2019,1503606,Itaituba,15,PA,27,M,1,1,1,2100402,Altamira do Maranhăo,21,MA,2,0,2,1,0,15169200,1503606,Itaituba,15,PA,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503606,Itaituba,15,PA,1,1,1,1,523,524,525,526,419.8,511.5,411.9,402.3,ADCDABCDEDCEACDADDADCBEADDBCDBCAECECEBBBCDCCE,CBDADBADCEAAEACDDCCEEDBCBBDDCBBEABABEBCAEBCEA,DBADA99999DCCBAAAECEBEBCDDACBADABDEDBBCAEAACCCBACE,BCCEEBCABEEEDADEADEACBACABECCDAAACDCDEAEABABA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,120,120,120,100,160,620,B,B,A,A,4,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190003063665,2019,1501402,Belém,15,PA,25,M,1,1,1,2108405,Peri Mirim,21,MA,1,2,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,523,524,525,526,348.4,375.6,395.6,372.3,BACABADCEBDEBAEBADDDDDCEECDCBABAEEEDECAACACDD,AADDEEBABEECDEDCCAACBBDABCDADBDCECEDABDBDBADC,BECDC99999BEBCAEEBDCBDDBEBEEBBEDDBDBCEDADECCACCEBA,AECEECEBDEECADCEDCAADBECDEDCDABAECDBCAACAACEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,100,120,100,520,A,B,A,A,4,B,B,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B
190003068580,2019,1721208,Tocantinópolis,17,TO,21,M,2,1,1,1721208,Tocantinópolis,17,TO,2,0,2,2,0,17004217,1721208,Tocantinópolis,17,TO,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721208,Tocantinópolis,17,TO,1,1,1,1,523,524,525,526,417.7,408.2,337.5,399.8,BCCAADBDBECCABEACDBEACAEDCECBACADBCBEACDACEDD,CDBCEACDAEEBDCDCAEBCDBADCEACBADCCDABBCEBCDDEA,99999AEDEEDACADBCDABBDECEBCBDEABEACBCDBABDBAACEDBA,BDCEEEEEDDDDDCCCCCBBBBBAAAAABBBBBCDEDCBABCDDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,60,100,100,40,380,D,D,A,A,6,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190003070498,2019,1506609,Santa Maria do Pará,15,PA,30,M,1,3,1,1506609,Santa Maria do Pará,15,PA,1,6,1,,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507607,Săo Miguel do Guamá,15,PA,1,1,1,1,523,524,525,526,443,429.2,408.9,449.7,BCDEAECEECAEEBEADDBEDACDCEEBDABADEEDEDEACACBB,ADEBAEABEEEDBCBBDAEABEDDBEBDBEAACBDDABEEDDAAC,99999BCBEADEDDAEEBDECCCDEDDBBEACBEABCCECDEBAACEDEA,AACEADEBADEBDEAACAABCBCBACEBEAAABCACCEBCAADDD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,120,100,120,100,520,B,B,C,A,4,B,A,B,C,A,A,A,B,B,A,A,A,A,B,A,A,C,A,A,B
190003071091,2019,1501402,Belém,15,PA,19,F,1,3,1,1501402,Belém,15,PA,1,1,1,2,0,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,523,524,525,526,448.4,438.7,485.2,406.1,BADDDDACEBDBEDCBCCBEBAADEBADBBBEBDECECBBCBCBB,EDEBEEBCABEABCBBBCBBCEACBEBBCBEEDBEAABCEEBAAC,99999BDBEDCEBCAEEBAEBADBDBCBACDDEABBCECDEBACEBBDED,DCDCDBECDAEBEDCDEBCAACECAABCECAACCCABDBCCCBEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1,80,140,120,120,100,560,H,H,C,B,4,B,A,C,C,A,A,B,A,B,A,B,B,A,C,A,A,E,A,A,A
